"title","Archive_Date","date_posted","position","location","url","posting_id","District"
"Student Sweeper [ST05]",2026-09-04,2025-11-07,"Other","Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5433591","schoolspring:laramie1.schoolspring.com:5433591","Laramie County School District 1"
"Student Sweeper [ST05]",2026-09-04,2025-11-07,"Other","Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5433583","schoolspring:laramie1.schoolspring.com:5433583","Laramie County School District 1"
"Paraeducator Sign Support [XP05]",2026-09-04,2025-06-26,"Paraprofessional","Cheyenne, Wyoming","https://laramie1.schoolspring.com/jobs/5258745","schoolspring:laramie1.schoolspring.com:5258745","Laramie County School District 1"
"CYMS 7th Grade Girls Basketball Aide",2026-09-04,2026-09-03,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5915140","schoolspring:natronaschools.schoolspring.com:5915140","Natrona School District 1"
"NCHS Music Aide",2026-09-04,2026-09-02,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5913566","schoolspring:natronaschools.schoolspring.com:5913566","Natrona School District 1"
"KWHS Girls Wrestling Assistant Coach",2026-09-04,2026-09-02,"Athletics","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5912681","schoolspring:natronaschools.schoolspring.com:5912681","Natrona School District 1"
"Cottonwood Behavior and Substitute Support Personnel",2026-09-04,2026-09-02,"Substitute","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5912675","schoolspring:natronaschools.schoolspring.com:5912675","Natrona School District 1"
"Cottonwood Part Time Education Support Personnel/Cafeteria Technician",2026-09-04,2026-09-02,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5912668","schoolspring:natronaschools.schoolspring.com:5912668","Natrona School District 1"
"KWHS Office and Records Assistant",2026-09-04,2026-09-02,"Other","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5912657","schoolspring:natronaschools.schoolspring.com:5912657","Natrona School District 1"
"CMS Education Support Specialist- FLS",2026-09-04,2026-09-01,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5911043","schoolspring:natronaschools.schoolspring.com:5911043","Natrona School District 1"
"Evansville/Centennial ELL Education Support Personnel",2026-09-04,2026-09-01,"Support Services","Evansville, Wyoming","https://natronaschools.schoolspring.com/jobs/5911030","schoolspring:natronaschools.schoolspring.com:5911030","Natrona School District 1"
"Dean Morgan Cafeteria Specialist/Cafeteria Technician",2026-09-04,2026-09-01,"Food Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5911026","schoolspring:natronaschools.schoolspring.com:5911026","Natrona School District 1"
"IT Network Technician (Network and Cyber Security)",2026-09-04,2026-08-31,"Other","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5909138","schoolspring:natronaschools.schoolspring.com:5909138","Natrona School District 1"
"Journey Education Support Personnel/ Office and Records",2026-09-04,2026-08-31,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5908893","schoolspring:natronaschools.schoolspring.com:5908893","Natrona School District 1"
"Journey Part Time Tutor for the 2026-2027 School Year Only",2026-09-04,2026-08-31,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5908882","schoolspring:natronaschools.schoolspring.com:5908882","Natrona School District 1"
"Education Support Specialist @ Day School w/ Cafeteria Technician",2026-09-04,2026-08-31,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5908769","schoolspring:natronaschools.schoolspring.com:5908769","Natrona School District 1"
"CCA Education Support Personnel",2026-09-04,2026-08-27,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5906427","schoolspring:natronaschools.schoolspring.com:5906427","Natrona School District 1"
"KWHS Cafeteria Specialist",2026-09-04,2026-08-27,"Food Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5906389","schoolspring:natronaschools.schoolspring.com:5906389","Natrona School District 1"
"CYMS Football Aide",2026-09-04,2026-08-27,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5906387","schoolspring:natronaschools.schoolspring.com:5906387","Natrona School District 1"
"Student Support Services Education Support Personnel",2026-09-04,2026-08-27,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5906047","schoolspring:natronaschools.schoolspring.com:5906047","Natrona School District 1"
"Pineview Education Support Specialist",2026-09-04,2026-08-25,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5902505","schoolspring:natronaschools.schoolspring.com:5902505","Natrona School District 1"
"KWHS Education Support Personnel",2026-09-04,2026-08-25,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5901421","schoolspring:natronaschools.schoolspring.com:5901421","Natrona School District 1"
"Dean Morgan Basketball Aide - Girls",2026-09-04,2026-08-20,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5896250","schoolspring:natronaschools.schoolspring.com:5896250","Natrona School District 1"
"Dean Morgan Wrestling Aide - Girls",2026-09-04,2026-08-20,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5896249","schoolspring:natronaschools.schoolspring.com:5896249","Natrona School District 1"
"Dean Morgan Wrestling Head Coach - Girls",2026-09-04,2026-08-20,"Athletics","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5896241","schoolspring:natronaschools.schoolspring.com:5896241","Natrona School District 1"
"Night Lead Custodian - CYMS",2026-09-04,2026-08-19,"Custodial/Maintenance","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5896164","schoolspring:natronaschools.schoolspring.com:5896164","Natrona School District 1"
"Poison Spider Volleyball Coach Aide",2026-09-04,2026-08-19,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5892844","schoolspring:natronaschools.schoolspring.com:5892844","Natrona School District 1"
"Poison Spider Cross Country Coach",2026-09-04,2026-08-19,"Athletics","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5892834","schoolspring:natronaschools.schoolspring.com:5892834","Natrona School District 1"
"CMS Football Aide",2026-09-04,2026-08-18,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5892190","schoolspring:natronaschools.schoolspring.com:5892190","Natrona School District 1"
"Cottonwood Education Support Personnel/ Office and Records",2026-09-04,2026-08-18,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5891187","schoolspring:natronaschools.schoolspring.com:5891187","Natrona School District 1"
"CYMS Education Support Specialist",2026-09-04,2026-08-17,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5888831","schoolspring:natronaschools.schoolspring.com:5888831","Natrona School District 1"
"KWHS Education Support Personnel",2026-09-04,2026-08-17,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5888825","schoolspring:natronaschools.schoolspring.com:5888825","Natrona School District 1"
"Manor Heights BASE Classroom Education Support Specialist",2026-09-04,2026-08-17,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5884248","schoolspring:natronaschools.schoolspring.com:5884248","Natrona School District 1"
"Speech Language Pathology Assistant",2026-09-04,2026-08-11,"Other","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5881453","schoolspring:natronaschools.schoolspring.com:5881453","Natrona School District 1"
"CYMS Part Time Education Support Personnel",2026-09-04,2026-08-10,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5877394","schoolspring:natronaschools.schoolspring.com:5877394","Natrona School District 1"
"KWHS Education Support Specialist",2026-09-04,2026-08-06,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5874251","schoolspring:natronaschools.schoolspring.com:5874251","Natrona School District 1"
"Fort Casper Academy Classroom Teacher for the 2026-27 School Year Only",2026-09-04,2026-08-03,"Teacher","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5867486","schoolspring:natronaschools.schoolspring.com:5867486","Natrona School District 1"
"KWHS Boy&#x27;s Basketball Coach Aide",2026-09-04,2026-08-03,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5867422","schoolspring:natronaschools.schoolspring.com:5867422","Natrona School District 1"
"Journey Part Time Education Support Personnel",2026-09-04,2026-08-03,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5866338","schoolspring:natronaschools.schoolspring.com:5866338","Natrona School District 1"
"Journey Education Support Personnel",2026-09-04,2026-08-03,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5866334","schoolspring:natronaschools.schoolspring.com:5866334","Natrona School District 1"
"NCHS Education Support Personnel",2026-09-04,2026-07-31,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5864609","schoolspring:natronaschools.schoolspring.com:5864609","Natrona School District 1"
"Paradise Valley Education Support Specialist (1 on 1 support in Base Classroom)",2026-09-04,2026-07-31,"Paraprofessional","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5864492","schoolspring:natronaschools.schoolspring.com:5864492","Natrona School District 1"
"CYMS Assistant Cafeteria Manager",2026-09-04,2026-07-30,"Food Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5862919","schoolspring:natronaschools.schoolspring.com:5862919","Natrona School District 1"
"CMS Girls Wrestling Aide",2026-09-04,2026-07-30,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5861915","schoolspring:natronaschools.schoolspring.com:5861915","Natrona School District 1"
"CMS Girls Wrestling Head Coach",2026-09-04,2026-07-30,"Athletics","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5861908","schoolspring:natronaschools.schoolspring.com:5861908","Natrona School District 1"
"CYMS Part Time Cafeteria Technician",2026-09-04,2026-07-29,"Food Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5860547","schoolspring:natronaschools.schoolspring.com:5860547","Natrona School District 1"
"Information Systems Specialist- Business Department",2026-09-04,2026-07-27,"Other","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5853544","schoolspring:natronaschools.schoolspring.com:5853544","Natrona School District 1"
"Poison Spider Football Coach",2026-09-04,2026-07-22,"Athletics","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5848257","schoolspring:natronaschools.schoolspring.com:5848257","Natrona School District 1"
"Poison Spider Football Coach Aide",2026-09-04,2026-07-22,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5848255","schoolspring:natronaschools.schoolspring.com:5848255","Natrona School District 1"
"Centennial Cafeteria Technician",2026-09-04,2026-07-21,"Food Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5843272","schoolspring:natronaschools.schoolspring.com:5843272","Natrona School District 1"
"Dean Morgan 6th Basketball Aide",2026-09-04,2026-07-20,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5842521","schoolspring:natronaschools.schoolspring.com:5842521","Natrona School District 1"
"NCHS Education Support Specialist/Education Support Personnel",2026-09-04,2026-07-20,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5840852","schoolspring:natronaschools.schoolspring.com:5840852","Natrona School District 1"
"Bus Driver -175 Day",2026-09-04,2026-07-20,"Transportation","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5840836","schoolspring:natronaschools.schoolspring.com:5840836","Natrona School District 1"
"Transportation Support Personnel",2026-09-04,2026-07-20,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5840826","schoolspring:natronaschools.schoolspring.com:5840826","Natrona School District 1"
"CCA Middle Level Volleyball Aide",2026-09-04,2026-07-17,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5839482","schoolspring:natronaschools.schoolspring.com:5839482","Natrona School District 1"
"Dean Morgan Volleyball Aide",2026-09-04,2026-07-14,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5832907","schoolspring:natronaschools.schoolspring.com:5832907","Natrona School District 1"
"KWHS Girls Assistant Basketball Coach",2026-09-04,2026-07-14,"Athletics","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5832272","schoolspring:natronaschools.schoolspring.com:5832272","Natrona School District 1"
"Midwest JH Football Aide",2026-09-04,2026-06-30,"Support Services","Midwest, Wyoming","https://natronaschools.schoolspring.com/jobs/5810756","schoolspring:natronaschools.schoolspring.com:5810756","Natrona School District 1"
"Evansville Tutor for the 2026-2027 School Year Only",2026-09-04,2026-06-21,"Support Services","Evansville, Wyoming","https://natronaschools.schoolspring.com/jobs/5797809","schoolspring:natronaschools.schoolspring.com:5797809","Natrona School District 1"
"Student Support Services Education Support Specialist beginning for the 26-27 school year",2026-09-04,2026-06-15,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5780567","schoolspring:natronaschools.schoolspring.com:5780567","Natrona School District 1"
"Classified Substitute 2026-2027 School Year",2026-09-04,2026-06-15,"Substitute","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5635568","schoolspring:natronaschools.schoolspring.com:5635568","Natrona School District 1"
"Park Classroom Teacher- Spanish Dual Language Immersion to Begin the 2026-27 School Year",2026-09-04,2026-06-01,"Teacher","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5749509","schoolspring:natronaschools.schoolspring.com:5749509","Natrona School District 1"
"Substitute Teacher 2026-2027 School Year",2026-09-04,2026-06-01,"Substitute","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5635564","schoolspring:natronaschools.schoolspring.com:5635564","Natrona School District 1"
"Education Interpreter-American Sign Language",2026-09-04,2026-05-30,"Support Services","Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5568163","schoolspring:natronaschools.schoolspring.com:5568163","Natrona School District 1"
