"title","date_posted","position","location","url","District","posting_id","Archive_Date"
"Classified Substitute 2026-2027 School Year",2026-06-15,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5635568","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5635568",2026-09-25
"Substitute Teacher 2026-2027 School Year",2026-06-01,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5635564","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5635564",2026-09-25
"Education Interpreter-American Sign Language",2026-05-30,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5568163","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5568163",2026-09-25
"NCHS Softball Aide",2026-05-29,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5748168","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5748168",2026-09-25
"NCHS Nordic Ski Assistant Coach",2026-05-29,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5748166","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5748166",2026-09-25
"District Therapeutic Counselor to Begin the 2026-2027 School Year",2026-05-29,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5746213","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5746213",2026-09-25
"Dean Morgan Nordic Ski Aide",2026-05-22,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5735078","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5735078",2026-09-25
"Verda James Part-Time Education Support Personnel to Begin the 2026-27 School Year",2026-05-22,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5733719","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5733719",2026-09-25
"CMS ILS Education Support Specialist beginning for the 26-27 school year",2026-05-21,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5731207","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5731207",2026-09-25
"CMS Substitute on Daily Assignment- SPED to begin the 26-27 School Year",2026-05-19,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5724151","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5724151",2026-09-25
"Special Education Teacher Beginning the 2026-27 School Year",2026-05-19,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5724139","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5724139",2026-09-25
"Occupational Therapist Beginning the 2026-2027 School Year",2026-05-14,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5713654","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5713654",2026-09-25
"Instructional Facilitator - Behavior Interventionist Beginning the 2026-2027 School Year",2026-05-11,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5704779","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5704779",2026-09-25
"Dean Morgan Education Support Personnel Beginning 26-27 School Year",2026-04-30,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5681496","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5681496",2026-09-25
"Sagewood Behavior and Substitute Support Personnel Beginning 26-27 School Year",2026-04-30,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5681458","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5681458",2026-09-25
"Substitute Custodian",2026-04-09,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5635574","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5635574",2026-09-25
"Substitute Nurse",2026-04-09,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5635555","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5635555",2026-09-25
"Seasonal Grounds Worker",2026-04-01,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5622017","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5622017",2026-09-25
"Physical Therapist to begin 2026-2027 School Year",2026-03-18,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5593854","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5593854",2026-09-25
"Substitute Bus Driver",2026-02-13,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5537522","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5537522",2026-09-25
"Centennial Head Girls Soccer Coach",2026-01-16,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5502941","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5502941",2026-09-25
"KWHS - Marine Instructor (MI) OR Senior ROTC Marine Instructor (SMI)",2025-07-10,NA,"Casper, Wyoming","https://natronaschools.schoolspring.com/jobs/5279940","Natrona School District 1","schoolspring:natronaschools.schoolspring.com:5279940",2026-09-25
"JH Assistant Track Coach",2026-09-23,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/5937922","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5937922",2026-09-25
"Bus Driver",2026-09-17,NA,"Burns, Wyoming","https://laramie2.schoolspring.com/jobs/5930623","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5930623",2026-09-25
"Assistant High School Boys Basketball Coach (Numbers Coach)",2026-09-08,NA,"Burns, Wyoming","https://laramie2.schoolspring.com/jobs/5917251","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5917251",2026-09-25
"JH Assistant Girls&#x27; Basketball Coach",2026-08-24,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/5900572","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5900572",2026-09-25
"JH Boys Basketball Assistant Coach",2026-08-24,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/5900472","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5900472",2026-09-25
"Paraprofessional",2026-04-27,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/5671948","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5671948",2026-09-25
"Custodian",2026-03-23,NA,"Burns, Wyoming","https://laramie2.schoolspring.com/jobs/5603575","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5603575",2026-09-25
"Speech-Language Pathologist 2026-27 School Year (Signing Bonus)",2026-03-12,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/5583782","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5583782",2026-09-25
"Assistant High School Football Coach",2026-02-24,NA,"Burns, Wyoming","https://laramie2.schoolspring.com/jobs/5554678","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5554678",2026-09-25
"Assistant JH Volleyball Numbers Coach",2025-12-02,NA,"Burns, Wyoming","https://laramie2.schoolspring.com/jobs/5457329","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5457329",2026-09-25
"Substitute School Nurse",2025-09-15,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/5375139","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5375139",2026-09-25
"ELL Parent Translator Contactor",2025-09-15,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/5375038","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5375038",2026-09-25
"Assistant JH Football Coach",2025-08-05,NA,"Burns, Wyoming","https://laramie2.schoolspring.com/jobs/5321108","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5321108",2026-09-25
"ELL Paraprofessional",2025-06-10,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/5229071","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:5229071",2026-09-25
"Sub Paraprofessional",2025-01-30,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/4963042","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:4963042",2026-09-25
"Sub Custodian",2025-01-30,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/4963028","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:4963028",2026-09-25
"Substitute Cook",2025-01-30,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/4962999","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:4962999",2026-09-25
"Substitute Teacher",2025-01-30,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/4962986","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:4962986",2026-09-25
"Substitute Bus Driver",2025-01-30,NA,"Pine Bluffs, Wyoming","https://laramie2.schoolspring.com/jobs/4962971","Laramie County School District 2","schoolspring:laramie2.schoolspring.com:4962971",2026-09-25
"Maintenance Supervisor",2026-09-25,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5940429","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5940429",2026-09-25
"High School Head Boys Soccer Coach",2026-09-24,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5939644","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5939644",2026-09-25
"Monitor",2026-09-22,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5936517","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5936517",2026-09-25
"Middle School Head Track &amp; Field Coach",2026-09-21,NA,"Rock River, Wyoming","https://acsd1.schoolspring.com/jobs/5935051","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5935051",2026-09-25
"Special Education Teacher (Part Time)",2026-09-16,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5929549","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5929549",2026-09-25
"Administrative Assistant to the Principal (LHS)",2026-09-16,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5929274","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5929274",2026-09-25
"Attendance Specialist",2026-09-15,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5928410","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5928410",2026-09-25
"Monitor",2026-09-14,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5926563","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5926563",2026-09-25
"Substitute Nurse",2026-09-11,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5924727","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5924727",2026-09-25
"Monitor",2026-09-11,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5924210","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5924210",2026-09-25
"Behavior Support Paraprofessional",2026-09-10,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5921289","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5921289",2026-09-25
"Behavior Support Paraprofessional",2026-09-09,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5920262","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5920262",2026-09-25
"Behavior Support Paraprofessional",2026-09-09,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5919646","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5919646",2026-09-25
"Resource/Title I Paraprofessional",2026-09-01,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5910525","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5910525",2026-09-25
"Middle School Girls&#x27; Wrestling Coach",2026-08-25,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5901927","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5901927",2026-09-25
"Middle School Assistant Girls Wrestling Coach",2026-08-05,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5871530","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5871530",2026-09-25
"Monitor",2026-07-29,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5859790","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5859790",2026-09-25
"Substitute Teacher",2026-07-08,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5823165","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5823165",2026-09-25
"Junior High School Boys&#x27; Assistant Basketball Coach",2026-06-08,NA,"Rock River, Wyoming","https://acsd1.schoolspring.com/jobs/5767757","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5767757",2026-09-25
"Middle School Assistant Track Coach",2026-06-08,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5767744","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5767744",2026-09-25
"Middle School Boys&#x27; Basketball Coach",2026-05-28,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5745179","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5745179",2026-09-25
"Sports Paraprofessional",2026-05-28,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5745069","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5745069",2026-09-25
"Certified Occupational Therapist",2026-04-03,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5626588","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5626588",2026-09-25
"Substitute Custodian",2025-07-21,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5295077","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5295077",2026-09-25
"Bus Aide",2025-06-05,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5220111","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5220111",2026-09-25
"Bus Driver",2025-06-05,NA,"Laramie, Wyoming","https://acsd1.schoolspring.com/jobs/5219769","Albany County School District 1","schoolspring:acsd1.schoolspring.com:5219769",2026-09-25
"Assistant HS Girls Basketball Coach",2026-09-25,NA,"Gillette, Wyoming","https://campbell.schoolspring.com/jobs/5940294","Campbell County School District 1","schoolspring:campbell.schoolspring.com:5940294",2026-09-25
"7/8 Girls Basketball Coach",2026-09-24,NA,"Wright, Wyoming","https://campbell.schoolspring.com/jobs/5939557","Campbell County School District 1","schoolspring:campbell.schoolspring.com:5939557",2026-09-25
"Asst. HS Boys Basketball Coach",2026-09-23,NA,"Wright, Wyoming","https://campbell.schoolspring.com/jobs/5938255","Campbell County School District 1","schoolspring:campbell.schoolspring.com:5938255",2026-09-25
"Asst. HS Girls Basketball Coach",2026-09-23,NA,"Wright, Wyoming","https://campbell.schoolspring.com/jobs/5938245","Campbell County School District 1","schoolspring:campbell.schoolspring.com:5938245",2026-09-25
"Instructional Assistant - SPEA - ED",2026-09-23,NA,"Gillette, Wyoming","https://campbell.schoolspring.com/jobs/5936482","Campbell County School District 1","schoolspring:campbell.schoolspring.com:5936482",2026-09-25
"7/8 Assistant Wrestling Coach",2026-09-23,NA,"Gillette, Wyoming","https://campbell.schoolspring.com/jobs/5934858","Campbell County School District 1","schoolspring:campbell.schoolspring.com:5934858",2026-09-25
"Instructional Assistant - SPEA",2026-09-23,NA,"Gillette, Wyoming","https://campbell.schoolspring.com/jobs/5918266","Campbell County School District 1","schoolspring:campbell.schoolspring.com:5918266",2026-09-25
"Instructional Assistant - SPEA - High Needs",2026-09-22,NA,"Gillette, Wyoming","https://campbell.schoolspring.com/jobs/5936314","Campbell County School District 1","schoolspring:campbell.schoolspring.com:5936314",2026-09-25
